id	custAge	profession	marital	schooling	default	housing	loan	contact	month	day_of_week	campaign	pdays	previous	poutcome	emp.var.rate	cons.price.idx	cons.conf.idx	euribor3m	nr.employed	pmonths	pastEmail	'prediction	'predicted	responded
5468	?	admin.	divorced	high.school	no	no	no	telephone	jun	?	1	999	0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	999	0	0.889304	no	no
5469	?	admin.	single	?	no	yes	no	cellular	may	fri	8	999	1	failure	-1.8	92.893	-46.2	1.25	5099.1	999	0	0.852647	no	no
5470	34	blue-collar	married	?	no	yes	yes	telephone	may	wed	2	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.921182	no	no
5471	31	student	single	unknown	no	no	yes	cellular	may	mon	3	999	0	nonexistent	-1.8	92.893	-46.2	1.354	5099.1	999	0	0.66234	no	no
5472	59	admin.	married	basic.6y	no	yes	no	telephone	may	tue	15	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191	999	0	0.930032	no	no
5473	36	blue-collar	married	basic.9y	no	no	no	cellular	may	thu	2	999	0	nonexistent	-1.8	92.893	-46.2	1.327	5099.1	999	0	0.780236	no	no
5474	44	management	divorced	?	no	yes	no	telephone	may	mon	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.920931	no	no
5475	30	admin.	divorced	?	no	no	no	cellular	nov	tue	1	999	0	nonexistent	-0.1	93.2	-42	4.153	5195.8	999	0	0.89645	no	no
5476	?	unemployed	married	?	no	unknown	unknown	cellular	jul	thu	6	999	0	nonexistent	1.4	93.918	-42.7	4.958	5228.1	999	0	0.890553	no	no
5477	43	housemaid	married	?	no	yes	no	cellular	jul	wed	1	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	999	0	0.899863	no	no
5478	30	blue-collar	married	?	no	yes	no	cellular	jul	mon	2	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	999	0	0.878074	no	no
5479	?	services	divorced	professional.course	no	yes	no	telephone	apr	wed	23	999	0	nonexistent	-1.8	93.075	-47.1	1.372	5099.1	999	0	0.883102	no	no
5480	57	technician	married	basic.4y	unknown	no	no	telephone	jun	thu	2	999	0	nonexistent	1.4	94.465	-41.8	4.958	5228.1	999	0	0.944371	no	no
5481	34	admin.	single	university.degree	no	yes	no	cellular	may	wed	1	999	0	nonexistent	-1.8	92.893	-46.2	1.334	5099.1	999	0	0.705784	no	no
5482	43	services	single	high.school	unknown	no	no	cellular	nov	fri	6	999	0	nonexistent	-0.1	93.2	-42	4.021	5195.8	999	0	0.936168	no	no
5483	46	management	married	university.degree	unknown	yes	yes	cellular	may	wed	4	999	0	nonexistent	-1.8	92.893	-46.2	1.334	5099.1	999	0	0.839007	no	no
5484	?	admin.	married	university.degree	no	yes	no	telephone	jun	mon	1	999	0	nonexistent	1.4	94.465	-41.8	4.865	5228.1	999	0	0.887615	no	no
5485	46	blue-collar	married	basic.9y	unknown	no	no	telephone	jun	thu	2	999	0	nonexistent	1.4	94.465	-41.8	4.866	5228.1	999	0	0.919579	no	no
5486	38	blue-collar	married	basic.9y	no	no	no	cellular	nov	thu	1	999	0	nonexistent	-0.1	93.2	-42	4.076	5195.8	999	0	0.906877	no	no
5487	44	admin.	single	?	no	yes	no	cellular	apr	fri	2	999	0	nonexistent	-1.8	93.075	-47.1	1.405	5099.1	999	0	0.427323	no	no
5488	56	blue-collar	married	?	no	yes	no	cellular	may	mon	1	999	0	nonexistent	-1.8	92.893	-46.2	1.299	5099.1	999	0	0.751692	no	no
5489	38	technician	divorced	?	no	yes	no	cellular	jul	thu	2	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	999	0	0.875074	no	no
5490	?	services	single	high.school	no	yes	yes	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191	999	0	0.929328	no	no
5491	?	technician	single	?	no	no	yes	cellular	nov	thu	4	999	0	nonexistent	-0.1	93.2	-42	4.076	5195.8	999	0	0.923214	no	no
5492	42	technician	single	basic.9y	no	yes	no	telephone	may	wed	2	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.932405	no	no
5493	46	admin.	single	high.school	no	yes	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.904605	no	no
5494	?	management	married	university.degree	no	no	no	telephone	may	wed	3	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191	999	0	0.9178	no	no
5495	37	blue-collar	divorced	?	unknown	yes	yes	telephone	may	fri	2	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.940113	no	no
5496	27	student	single	university.degree	no	unknown	unknown	cellular	jul	thu	1	999	0	nonexistent	1.4	93.918	-42.7	4.958	5228.1	999	0	0.817947	no	no
5497	45	entrepreneur	married	university.degree	unknown	no	no	cellular	nov	thu	1	999	0	nonexistent	-0.1	93.2	-42	4.076	5195.8	999	0	0.896134	no	no
5498	?	technician	single	university.degree	no	yes	yes	cellular	aug	tue	2	999	0	nonexistent	1.4	93.444	-36.1	4.966	5228.1	999	0	0.924871	no	no
5499	43	services	divorced	unknown	unknown	yes	no	cellular	jul	tue	3	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	999	0	0.874679	no	no
5500	55	services	divorced	?	no	yes	no	cellular	jul	fri	3	999	0	nonexistent	-1.7	94.215	-40.3	0.896	4991.6	999	0	-0.151103	yes	no
5501	52	admin.	married	university.degree	no	yes	no	telephone	apr	thu	2	999	1	failure	-1.8	93.075	-47.1	1.435	5099.1	999	4	0.886826	no	no
5502	25	admin.	single	high.school	no	no	no	cellular	jul	wed	2	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	999	0	0.854409	no	no
5503	45	admin.	divorced	professional.course	no	no	yes	cellular	may	fri	1	999	1	failure	-1.8	92.893	-46.2	1.313	5099.1	999	4	0.879521	no	no
5504	?	retired	married	basic.4y	unknown	unknown	unknown	cellular	jul	thu	4	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	999	0	0.926237	no	no
5505	51	technician	married	professional.course	unknown	no	yes	cellular	aug	?	1	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	999	0	0.95864	no	no
5506	33	technician	single	professional.course	no	yes	no	cellular	aug	fri	2	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	999	0	0.906357	no	no
5507	51	blue-collar	married	basic.4y	no	yes	yes	telephone	jun	?	1	999	0	nonexistent	1.4	94.465	-41.8	4.865	5228.1	999	0	0.92229	no	no
5508	50	blue-collar	married	basic.4y	no	no	no	cellular	jun	tue	4	999	1	failure	-1.7	94.055	-39.8	0.761	4991.6	999	1	0.757242	no	no
5509	29	admin.	married	high.school	unknown	no	no	cellular	jul	mon	3	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	999	0	0.927327	no	no
5510	?	technician	married	?	no	no	no	cellular	jul	wed	4	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	999	0	0.891021	no	no
5511	53	retired	divorced	?	no	no	yes	telephone	may	thu	5	999	0	nonexistent	1.1	93.994	-36.4	4.86	5191	999	0	0.913499	no	no
5512	?	admin.	married	high.school	no	no	no	cellular	aug	tue	4	999	0	nonexistent	1.4	93.444	-36.1	4.968	5228.1	999	0	0.917453	no	no
5513	?	management	single	university.degree	no	yes	yes	cellular	jul	tue	2	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	999	0	0.863967	no	no
5514	56	admin.	divorced	university.degree	no	yes	no	cellular	nov	thu	2	999	0	nonexistent	-0.1	93.2	-42	4.076	5195.8	999	0	0.881635	no	no
5515	28	blue-collar	married	basic.9y	no	yes	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.927093	no	no
5516	53	management	married	university.degree	no	no	no	cellular	aug	?	3	999	0	nonexistent	1.4	93.444	-36.1	4.966	5228.1	999	0	0.921734	no	no
5517	?	admin.	single	university.degree	no	no	no	cellular	may	tue	3	999	0	nonexistent	-1.8	92.893	-46.2	1.291	5099.1	999	0	0.741186	no	no
5518	49	housemaid	divorced	basic.4y	no	no	no	telephone	jun	wed	1	999	0	nonexistent	1.4	94.465	-41.8	4.962	5228.1	999	0	0.931926	no	no
5519	42	technician	single	?	no	yes	no	cellular	aug	tue	2	999	0	nonexistent	1.4	93.444	-36.1	4.966	5228.1	999	0	0.91236	no	no
5520	?	admin.	married	basic.6y	no	no	no	cellular	jul	thu	3	999	0	nonexistent	1.4	93.918	-42.7	4.968	5228.1	999	0	0.840942	no	no
5521	80	retired	married	basic.4y	no	yes	yes	cellular	oct	tue	1	999	1	failure	-3.4	92.431	-26.9	0.742	5017.5	999	6	0.537491	no	no
5522	48	services	divorced	?	unknown	no	no	cellular	apr	thu	2	999	1	failure	-1.8	93.075	-47.1	1.41	5099.1	999	3	0.819926	no	no
5523	54	blue-collar	married	basic.4y	no	yes	no	cellular	aug	mon	3	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	999	0	0.937922	no	no
5524	52	management	married	university.degree	no	unknown	unknown	cellular	aug	thu	2	999	0	nonexistent	-1.7	94.027	-38.3	0.899	4991.6	999	0	-0.226234	yes	no
5525	36	services	married	high.school	no	no	no	cellular	jul	fri	4	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	999	0	0.886482	no	no
5526	35	technician	divorced	university.degree	no	yes	no	cellular	may	tue	1	999	0	nonexistent	-1.8	92.893	-46.2	1.291	5099.1	999	0	0.773041	no	no
5527	45	services	married	basic.9y	no	no	yes	telephone	may	mon	1	999	0	nonexistent	1.1	93.994	-36.4	4.858	5191	999	0	0.956389	no	no
5528	47	admin.	married	university.degree	no	yes	no	telephone	jun	fri	4	999	0	nonexistent	1.4	94.465	-41.8	4.959	5228.1	999	0	0.86935	no	no
5529	25	admin.	single	?	no	no	yes	cellular	aug	thu	1	999	0	nonexistent	-2.9	92.201	-31.4	0.873	5076.2	999	0	0.415917	no	no
5530	43	technician	single	professional.course	unknown	no	no	cellular	jul	wed	9	999	0	nonexistent	1.4	93.918	-42.7	4.957	5228.1	999	0	0.924907	no	no
5531	43	management	single	?	no	yes	no	telephone	may	thu	3	999	0	nonexistent	1.1	93.994	-36.4	4.86	5191	999	0	0.904916	no	no
5532	37	blue-collar	married	professional.course	no	no	no	telephone	may	tue	2	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.914815	no	no
5533	31	admin.	single	university.degree	no	yes	yes	cellular	aug	thu	1	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	999	0	0.906383	no	no
5534	38	blue-collar	married	basic.4y	unknown	no	no	telephone	jun	thu	1	999	0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	999	0	0.930259	no	no
5535	37	technician	married	professional.course	no	yes	no	telephone	may	?	1	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191	999	0	0.939186	no	no
5536	?	blue-collar	married	?	no	yes	no	telephone	jun	wed	2	999	0	nonexistent	1.4	94.465	-41.8	4.864	5228.1	999	0	0.856079	no	no
5537	54	management	married	university.degree	no	yes	no	cellular	apr	tue	1	999	0	nonexistent	-1.8	93.075	-47.1	1.405	5099.1	999	0	0.467941	no	no
5538	48	blue-collar	married	?	unknown	no	no	telephone	may	tue	3	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.941593	no	no
5539	31	services	single	professional.course	no	no	no	telephone	jun	thu	1	999	0	nonexistent	1.4	94.465	-41.8	4.866	5228.1	999	0	0.873626	no	no
5540	54	self-employed	married	professional.course	unknown	no	no	telephone	may	wed	2	999	0	nonexistent	1.1	93.994	-36.4	4.859	5191	999	0	0.953547	no	no
5541	41	entrepreneur	divorced	unknown	no	no	no	telephone	may	fri	1	999	0	nonexistent	-1.8	92.893	-46.2	1.25	5099.1	999	0	0.77344	no	no
5542	58	unemployed	divorced	?	no	no	no	cellular	jul	mon	4	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	999	0	0.883629	no	no
5543	?	admin.	single	high.school	no	no	no	telephone	jun	fri	1	999	0	nonexistent	1.4	94.465	-41.8	4.967	5228.1	999	0	0.852843	no	no
5544	46	technician	divorced	professional.course	no	no	no	cellular	jul	?	3	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	999	0	0.9003	no	no
5545	?	services	married	?	no	no	yes	telephone	jun	thu	3	999	0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	999	0	0.908216	no	no
5546	?	admin.	single	university.degree	no	no	no	cellular	jul	fri	2	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	999	0	0.842672	no	no
5547	?	self-employed	single	?	no	yes	no	cellular	jun	mon	1	999	0	nonexistent	-2.9	92.963	-40.8	1.26	5076.2	999	0	0.411104	no	no
5548	38	admin.	married	?	no	no	no	telephone	may	wed	2	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191	999	0	0.917553	no	no
5549	40	blue-collar	single	basic.9y	no	yes	no	telephone	jun	mon	3	999	0	nonexistent	1.4	94.465	-41.8	4.865	5228.1	999	0	0.895147	no	no
5550	45	unknown	married	unknown	no	no	no	telephone	may	fri	1	999	0	nonexistent	1.1	93.994	-36.4	4.864	5191	999	0	0.911348	no	no
5551	?	blue-collar	married	?	unknown	no	no	telephone	may	mon	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.948506	no	no
5552	34	blue-collar	married	basic.6y	no	no	no	telephone	may	mon	2	999	0	nonexistent	1.1	93.994	-36.4	4.858	5191	999	0	0.914811	no	no
5553	38	services	married	basic.9y	no	unknown	unknown	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191	999	0	0.946254	no	no
5554	53	entrepreneur	married	basic.4y	no	no	no	telephone	jun	mon	2	999	0	nonexistent	1.4	94.465	-41.8	4.96	5228.1	999	0	0.892547	no	no
5555	?	admin.	single	university.degree	no	yes	yes	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.917999	no	no
5556	38	technician	single	university.degree	no	no	no	cellular	aug	mon	7	999	0	nonexistent	-1.7	94.027	-38.3	0.898	4991.6	999	0	-0.015764	yes	no
5557	32	admin.	single	?	no	yes	no	cellular	jul	thu	2	15	1	success	-1.7	94.215	-40.3	0.846	4991.6	0.5	1	-0.86081	yes	no
5558	?	technician	married	professional.course	no	no	no	cellular	may	mon	1	999	0	nonexistent	-1.8	92.893	-46.2	1.264	5099.1	999	0	0.816292	no	no
5559	?	technician	married	professional.course	no	yes	no	telephone	may	tue	4	999	0	nonexistent	-1.8	92.893	-46.2	1.291	5099.1	999	0	0.91647	no	no
5560	32	blue-collar	married	professional.course	no	yes	no	cellular	may	mon	1	999	0	nonexistent	-1.8	92.893	-46.2	1.244	5099.1	999	0	0.76249	no	no
5561	33	services	single	high.school	no	no	no	cellular	nov	tue	1	999	1	failure	-0.1	93.2	-42	4.153	5195.8	999	1	0.948661	no	no
5562	33	blue-collar	married	basic.9y	no	yes	no	cellular	may	?	2	999	0	nonexistent	-1.8	92.893	-46.2	1.327	5099.1	999	0	0.810562	no	no
5563	?	blue-collar	married	?	no	yes	no	cellular	may	wed	1	999	0	nonexistent	-1.8	92.893	-46.2	1.334	5099.1	999	0	0.71197	no	no
5564	31	entrepreneur	single	university.degree	no	no	no	cellular	nov	thu	1	999	0	nonexistent	-0.1	93.2	-42	4.076	5195.8	999	0	0.84307	no	no
5565	31	admin.	married	high.school	no	no	no	telephone	may	thu	1	999	0	nonexistent	1.1	93.994	-36.4	4.855	5191	999	0	0.919594	no	no
5566	38	blue-collar	single	basic.9y	no	yes	no	telephone	may	?	2	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.930921	no	no
5567	41	technician	married	high.school	no	no	no	cellular	aug	fri	10	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	999	0	0.938894	no	no
5568	?	admin.	married	university.degree	no	yes	no	telephone	may	thu	1	999	0	nonexistent	1.1	93.994	-36.4	4.86	5191	999	0	0.912082	no	no
5569	33	blue-collar	divorced	basic.9y	no	no	yes	telephone	may	thu	6	999	1	failure	-1.8	92.893	-46.2	1.266	5099.1	999	3	0.965362	no	no
5570	49	services	married	high.school	unknown	yes	no	cellular	aug	fri	2	999	0	nonexistent	1.4	93.444	-36.1	4.966	5228.1	999	0	0.937532	no	no
5571	42	blue-collar	single	basic.4y	no	yes	no	cellular	jul	fri	2	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	999	0	0.870912	no	no
5572	?	entrepreneur	married	?	no	yes	no	telephone	jun	wed	2	999	0	nonexistent	1.4	94.465	-41.8	4.864	5228.1	999	0	0.815538	no	no
5573	28	blue-collar	single	?	no	no	no	telephone	jun	tue	1	999	0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	999	0	0.856625	no	no
5574	38	blue-collar	married	?	no	yes	no	telephone	jun	wed	3	999	0	nonexistent	1.4	94.465	-41.8	4.864	5228.1	999	0	0.861323	no	no
5575	31	unemployed	married	professional.course	no	yes	yes	telephone	may	?	4	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.944468	no	no
5576	54	self-employed	married	high.school	no	no	no	cellular	aug	?	4	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	999	0	0.944978	no	no
5577	52	admin.	single	high.school	unknown	yes	no	cellular	jul	tue	3	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	999	0	0.89249	no	no
5578	59	self-employed	married	university.degree	no	no	no	cellular	may	tue	2	999	0	nonexistent	-1.8	92.893	-46.2	1.266	5099.1	999	0	0.803981	no	no
5579	39	technician	married	?	no	yes	yes	cellular	aug	wed	1	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	999	0	0.926947	no	no
5580	31	admin.	single	?	no	yes	no	cellular	aug	mon	7	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	999	0	0.92642	no	no
5581	39	blue-collar	single	?	unknown	yes	no	cellular	jul	tue	6	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	999	0	0.89807	no	no
5582	?	blue-collar	married	basic.4y	no	no	no	telephone	may	thu	2	999	0	nonexistent	1.1	93.994	-36.4	4.86	5191	999	0	0.937318	no	no
5583	?	blue-collar	single	?	no	no	no	cellular	jul	wed	7	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	999	0	0.858687	no	no
5584	?	admin.	single	?	no	yes	no	telephone	jun	mon	1	999	0	nonexistent	1.4	94.465	-41.8	4.96	5228.1	999	0	0.875726	no	no
5585	37	blue-collar	married	professional.course	no	yes	no	cellular	jul	mon	3	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	999	0	0.876723	no	no
5586	32	technician	single	?	no	yes	no	cellular	jul	?	1	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	999	0	0.88973	no	no
5587	41	admin.	married	high.school	no	no	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.919755	no	no
5588	40	admin.	single	high.school	unknown	no	no	telephone	may	tue	2	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.939484	no	no
5589	53	blue-collar	married	basic.4y	no	no	no	telephone	may	tue	2	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191	999	0	0.936818	no	no
5590	47	housemaid	married	basic.4y	unknown	no	yes	cellular	aug	tue	1	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	999	0	0.973521	no	no
5591	32	services	married	?	no	yes	no	cellular	may	fri	1	999	0	nonexistent	-1.8	92.893	-46.2	1.313	5099.1	999	0	0.760968	no	no
5592	30	technician	single	?	no	no	no	telephone	may	tue	4	999	0	nonexistent	-1.8	92.893	-46.2	1.291	5099.1	999	0	0.915558	no	no
5593	58	retired	married	basic.4y	unknown	no	no	cellular	jul	mon	18	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	999	0	0.955771	no	no
5594	46	blue-collar	married	professional.course	no	no	no	telephone	may	thu	2	999	0	nonexistent	1.1	93.994	-36.4	4.855	5191	999	0	0.909455	no	no
5595	32	technician	married	university.degree	no	no	yes	cellular	aug	tue	2	999	0	nonexistent	1.4	93.444	-36.1	4.966	5228.1	999	0	0.937502	no	no
5596	37	admin.	single	university.degree	no	no	no	cellular	aug	wed	11	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	999	0	0.921826	no	no
5597	37	services	single	basic.9y	no	yes	no	cellular	nov	mon	2	999	0	nonexistent	-0.1	93.2	-42	4.191	5195.8	999	0	0.930015	no	no
5598	?	services	married	high.school	unknown	yes	no	telephone	may	mon	3	999	0	nonexistent	-1.8	92.893	-46.2	1.299	5099.1	999	0	0.94824	no	no
5599	39	housemaid	married	basic.9y	no	yes	no	cellular	nov	fri	4	999	0	nonexistent	-0.1	93.2	-42	4.021	5195.8	999	0	0.943129	no	no
5600	38	management	divorced	university.degree	no	no	no	cellular	nov	mon	2	999	1	failure	-0.1	93.2	-42	4.191	5195.8	999	2	0.954612	no	no
5601	33	blue-collar	married	basic.9y	no	no	yes	cellular	nov	thu	1	999	0	nonexistent	-0.1	93.2	-42	4.076	5195.8	999	0	0.920883	no	no
5602	42	blue-collar	married	basic.4y	no	yes	no	cellular	may	fri	3	999	0	nonexistent	-1.8	92.893	-46.2	1.25	5099.1	999	0	0.792299	no	no
5603	48	technician	married	?	no	no	yes	cellular	jul	wed	5	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	999	0	0.906514	no	no
5604	43	services	married	?	no	no	no	cellular	apr	mon	3	999	0	nonexistent	-1.8	93.075	-47.1	1.405	5099.1	999	0	0.635233	no	no
5605	45	blue-collar	married	basic.4y	unknown	no	no	telephone	jul	tue	3	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	999	0	0.972358	no	no
5606	?	blue-collar	married	basic.4y	no	yes	no	telephone	jun	wed	1	999	0	nonexistent	1.4	94.465	-41.8	4.959	5228.1	999	0	0.892885	no	no
5607	50	blue-collar	married	?	unknown	no	no	telephone	may	fri	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.932504	no	no
5608	?	entrepreneur	married	professional.course	unknown	no	no	cellular	may	?	1	999	0	nonexistent	-1.8	92.893	-46.2	1.299	5099.1	999	0	0.788194	no	no
5609	45	unknown	married	unknown	no	no	no	telephone	jun	thu	8	999	0	nonexistent	1.4	94.465	-41.8	4.866	5228.1	999	0	0.893995	no	no
5610	38	blue-collar	married	basic.9y	no	no	no	cellular	nov	wed	1	999	1	failure	-0.1	93.2	-42	4.12	5195.8	999	0	0.94621	no	no
5611	44	admin.	married	university.degree	no	no	no	cellular	jul	thu	2	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	999	0	0.862304	no	no
5612	45	technician	single	?	no	no	no	cellular	aug	thu	3	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	999	0	0.915505	no	no
5613	37	blue-collar	married	basic.4y	no	no	no	telephone	may	fri	2	999	0	nonexistent	1.1	93.994	-36.4	4.855	5191	999	0	0.935331	no	no
5614	49	services	divorced	basic.6y	unknown	yes	no	telephone	may	thu	1	999	0	nonexistent	1.1	93.994	-36.4	4.86	5191	999	0	0.928931	no	no
5615	?	admin.	married	high.school	no	yes	no	cellular	nov	fri	1	999	0	nonexistent	-0.1	93.2	-42	4.021	5195.8	999	0	0.886479	no	no
5616	38	technician	married	university.degree	no	yes	no	cellular	aug	?	3	999	0	nonexistent	1.4	93.444	-36.1	4.966	5228.1	999	0	0.936348	no	no
5617	32	blue-collar	single	high.school	no	unknown	unknown	cellular	nov	?	2	999	0	nonexistent	-0.1	93.2	-42	4.12	5195.8	999	0	0.911753	no	no
5618	31	technician	single	professional.course	no	yes	no	cellular	aug	mon	5	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	999	0	0.933302	no	no
5619	?	blue-collar	married	basic.6y	no	no	yes	telephone	may	wed	2	999	0	nonexistent	1.1	93.994	-36.4	4.858	5191	999	0	0.906992	no	no
5620	47	blue-collar	married	basic.4y	unknown	no	no	cellular	may	?	3	999	0	nonexistent	-1.8	92.893	-46.2	1.266	5099.1	999	0	0.886109	no	no
5621	41	entrepreneur	married	university.degree	no	no	no	telephone	may	wed	4	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191	999	0	0.891918	no	no
5622	33	blue-collar	single	basic.6y	no	no	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.88496	no	no
5623	?	admin.	single	?	no	no	no	cellular	aug	thu	1	999	0	nonexistent	1.4	93.444	-36.1	4.968	5228.1	999	0	0.893696	no	no
5624	44	technician	divorced	professional.course	unknown	yes	no	cellular	apr	thu	3	999	1	failure	-1.8	93.075	-47.1	1.41	5099.1	999	0	0.795707	no	no
5625	59	blue-collar	married	basic.4y	no	no	no	telephone	may	fri	1	999	0	nonexistent	1.1	93.994	-36.4	4.859	5191	999	0	0.928457	no	no
5626	?	blue-collar	divorced	basic.9y	no	yes	no	telephone	may	mon	6	999	0	nonexistent	-1.8	92.893	-46.2	1.244	5099.1	999	0	0.926239	no	no
